searcher	dataset	create_inverse_triples	model	loss	regularizer	optimizer	training_loop	negative_sampler	model_bytes	replicate	training_time	evaluation_time	hits@10
random	wn18rr	False	proje	bceaftersigmoid	no	adam	owa	basic	20773380	0	374.76999950408936	4.759791135787964	0.4201436388508892
random	wn18rr	False	proje	crossentropy	no	adam	lcwa		41546756	0	17299.440455675125	4.7185468673706055	0.4837551299589603
random	wn18rr	False	proje	marginranking	no	adam	owa	basic	41546756	0	518.0803663730621	5.0405473709106445	0.405437756497948
random	wn18rr	False	proje	nssa	no	adam	owa	basic	41546756	0	727.4797694683075	5.05980920791626	0.41364569083447333
random	wn18rr	False	proje	softplus	no	adam	lcwa		41546756	0	6754.380411148071	4.337294340133667	0.3748290013679891
random	wn18rr	False	proje	softplus	no	adam	owa	basic	20773380	0	621.3222043514252	4.757643461227417	0.4170656634746922
random	wn18rr	False	rescal	bceaftersigmoid	no	adam	lcwa		10563328	0	15134.349356889725	5.157033920288086	0.41056771545827636
random	wn18rr	False	rescal	bceaftersigmoid	no	adam	owa	basic	10563328	0	1265.0333805084229	3.4951164722442627	0.38782489740082077
random	wn18rr	False	rescal	crossentropy	no	adam	lcwa		44416000	0	56075.429261446	7.942331314086914	0.5364227086183311
random	wn18rr	False	rescal	marginranking	no	adam	owa	basic	10563328	0	3223.394228219986	5.780333518981934	0.36200410396716826
random	wn18rr	False	rescal	nssa	no	adam	owa	basic	21487104	0	5900.269662857056	6.0145509243011475	0.4278385772913817
random	wn18rr	False	rescal	softplus	no	adam	lcwa		10563328	0	8578.289489269257	5.093157529830933	0.38919288645690836
random	wn18rr	False	rescal	softplus	no	adam	owa	basic	10563328	0	2734.5478394031525	3.3172385692596436	0.4049247606019152
random	wn18rr	False	rotate	bceaftersigmoid	no	adam	lcwa		83087360	0	91950.34361290932	11.34072208404541	0.5872093023255814
random	wn18rr	False	rotate	bceaftersigmoid	no	adam	owa	basic	20771840	0	470.8620083332062	6.03316593170166	0.5042749658002736
random	wn18rr	False	rotate	crossentropy	no	adam	lcwa		83087360	0	35556.71834206581	2.7289371490478516	0.5277017783857729
random	wn18rr	False	rotate	marginranking	no	adam	owa	basic	41543680	0	729.1721172332764	6.195760726928711	0.5076949384404925
random	wn18rr	False	rotate	nssa	no	adam	owa	basic	41543680	0	1404.8373560905457	6.188087463378906	0.5779753761969905
random	wn18rr	False	rotate	softplus	no	adam	lcwa		83087360	0	37407.13370299339	11.322349548339844	0.5812243502051984
random	wn18rr	False	rotate	softplus	no	adam	owa	basic	20771840	0	432.040504693985	5.981503486633301	0.5073529411764706
random	wn18rr	False	simple	bceaftersigmoid	no	adam	lcwa		20771840	0	10944.87578177452	3.9291880130767822	0.45571135430916554
random	wn18rr	False	simple	bceaftersigmoid	no	adam	owa	basic	20771840	0	518.2172203063965	6.243373870849609	0.426812585499316
random	wn18rr	False	simple	crossentropy	no	adam	lcwa		41543680	0	16056.705027103424	1.8654944896697998	0.493844049247606
random	wn18rr	False	simple	marginranking	no	adam	owa	basic	20771840	0	1188.63809299469	6.165236234664917	0.3856019151846785
random	wn18rr	False	simple	nssa	no	adam	owa	basic	20771840	0	2195.658002614975	6.179048538208008	0.40167578659370723
random	wn18rr	False	simple	softplus	no	adam	lcwa		41543680	0	9434.689662218094	6.518617630004883	0.3801299589603283
random	wn18rr	False	simple	softplus	no	adam	owa	basic	41543680	0	702.6740019321442	6.260691165924072	0.42305061559507523
random	wn18rr	False	structuredembedding	bceaftersigmoid	no	adam	owa	basic	47299584	0	6493.915534734726	174.5762758255005	0.4167236662106703
random	wn18rr	False	structuredembedding	softplus	no	adam	owa	basic	22208000	0	5048.794219017029	58.858882665634155	0.43040355677154585
random	wn18rr	False	transd	bceaftersigmoid	no	adam	lcwa		20788736	0	34719.351397037506	9.038923740386963	0.0010259917920656635
random	wn18rr	False	transd	bceaftersigmoid	no	adam	owa	basic	41554944	0	1969.7295808792114	9.54192852973938	0.44528043775649795
random	wn18rr	False	transd	crossentropy	no	adam	lcwa		41538048	0	15135.858350753784	6.924201726913452	0.15800273597811218
random	wn18rr	False	transd	marginranking	no	adam	owa	basic	20777472	0	1037.006005525589	7.294854640960693	0.3944938440492476
random	wn18rr	False	transd	nssa	no	adam	owa	basic	41543680	0	2556.0091981887817	7.828317165374756	0.36696306429548564
random	wn18rr	False	transd	softplus	no	adam	lcwa		20788736	0	34769.350989341736	9.04254150390625	0.0010259917920656635
random	wn18rr	False	transd	softplus	no	adam	owa	basic	20788736	0	1085.6349289417267	9.107098579406738	0.4476744186046512
random	wn18rr	False	transe	bceaftersigmoid	no	adam	lcwa		20771840	0	13492.62800192833	3.1016576290130615	0.038303693570451436
random	wn18rr	False	transe	bceaftersigmoid	no	adam	owa	basic	10385920	0	302.59446907043457	4.50662088394165	0.43399452804377564
random	wn18rr	False	transe	crossentropy	no	adam	lcwa		10385920	0	5005.166147232056	0.918144702911377	0.3385772913816689
random	wn18rr	False	transe	crossentropy	no	adam	lcwa		10385920	1	5364.947262048721	0.9194934368133545	0.3399452804377565
random	wn18rr	False	transe	crossentropy	no	adam	lcwa		10385920	2	5310.492125749588	0.9149744510650635	0.3435362517099863
random	wn18rr	False	transe	crossentropy	no	adam	lcwa		10385920	3	5309.618242740631	0.9132781028747559	0.34131326949384405
random	wn18rr	False	transe	marginranking	no	adam	owa	basic	20771840	0	440.4057056903839	4.439640760421753	0.4840971272229822
random	wn18rr	False	transe	nssa	no	adam	owa	basic	20771840	0	415.4391179084778	4.4108662605285645	0.49811901504787964
random	wn18rr	False	transe	softplus	no	adam	lcwa		41543680	0	61725.65463471413	4.5848305225372314	0.570280437756498
random	wn18rr	False	transe	softplus	no	adam	owa	basic	10385920	0	472.15288615226746	4.5110814571380615	0.42510259917920656
random	wn18rr	False	transh	bceaftersigmoid	transh	adam	lcwa		10388736	0	9411.850393533707	4.786417007446289	0.019493844049247606
random	wn18rr	False	transh	bceaftersigmoid	transh	adam	owa	basic	20777472	0	390.13478803634644	4.784850597381592	0.2445280437756498
random	wn18rr	False	transh	crossentropy	transh	adam	lcwa		20777472	0	22428.0467107296	7.453121662139893	0.14945280437756497
random	wn18rr	False	transh	marginranking	transh	adam	owa	basic	10388736	0	1520.9955353736877	4.43813419342041	0.4793091655266758
random	wn18rr	False	transh	nssa	transh	adam	owa	basic	41554944	0	1218.9291961193085	5.834191799163818	0.03488372093023256
random	wn18rr	False	transh	softplus	transh	adam	lcwa		41554944	0	30617.04534482956	10.95956301689148	0.007694938440492476
random	wn18rr	False	transh	softplus	transh	adam	owa	basic	20777472	0	1144.9368739128113	4.789408206939697	0.36320109439124487
random	wn18rr	False	transr	bceaftersigmoid	no	adam	lcwa		42256128	0	33198.35773730278	12.573644161224365	0.012995896032831737
random	wn18rr	False	transr	bceaftersigmoid	no	adam	owa	basic	11115264	0	2647.2516605854034	13.481139898300171	0.34986320109439123
random	wn18rr	False	transr	crossentropy	no	adam	lcwa		21492736	0	22962.64467406273	9.529614925384521	0.15167578659370726
random	wn18rr	False	transr	marginranking	no	adam	owa	basic	10749184	0	2645.6898362636566	8.606528043746948	0.42390560875512995
random	wn18rr	False	transr	nssa	no	adam	owa	basic	11115264	0	1317.6787903308868	14.004907369613647	0.332421340629275
random	wn18rr	False	transr	softplus	no	adam	lcwa		44427264	0	38376.98635792732	16.25691866874695	0.004616963064295486
random	wn18rr	False	transr	softplus	no	adam	owa	basic	21492736	0	1960.2383105754852	9.260577201843262	0.35191518467852256
random	wn18rr	False	tucker	bceaftersigmoid	no	adam	lcwa		12485888	0	9613.737390756607	4.2203757762908936	0.5011969904240766
random	wn18rr	False	tucker	crossentropy	no	adam	lcwa		37554688	0	17376.401858091354	6.985721111297607	0.5106019151846786
random	wn18rr	False	tucker	marginranking	no	adam	owa	basic	24963328	0	144089.70484638214	6.634313583374023	0.46118331053351574
random	wn18rr	False	tucker	softplus	no	adam	lcwa		12485888	0	8826.044697761536	4.238599538803101	0.49350205198358416
random	wn18rr	False	tucker	softplus	no	adam	owa	basic	24963328	0	135259.9486477375	6.556277751922607	0.45536935704514364
random	wn18rr	False	unstructuredmodel	bceaftersigmoid	no	adam	lcwa		20766208	0	5616.940860033035	5.605261325836182	0.44134746922024626
random	wn18rr	False	unstructuredmodel	bceaftersigmoid	no	adam	owa	basic	10383104	0	284.3679051399231	4.634718656539917	0.4027017783857729
random	wn18rr	False	unstructuredmodel	crossentropy	no	adam	lcwa		20766208	0	5479.991711616516	5.782866477966309	0.40937072503419975
random	wn18rr	False	unstructuredmodel	marginranking	no	adam	owa	basic	41532416	0	1178.3335790634155	3.8992714881896973	0.39380984952120385
random	wn18rr	False	unstructuredmodel	nssa	no	adam	owa	basic	41532416	0	766.1801002025604	4.415269374847412	0.4131326949384405
random	wn18rr	False	unstructuredmodel	softplus	no	adam	lcwa		20766208	0	7191.763352870941	5.313652276992798	0.45006839945280436
random	wn18rr	False	unstructuredmodel	softplus	no	adam	owa	basic	20766208	0	306.02346444129944	4.3747851848602295	0.39928180574555405
random	wn18rr	True	complex	bceaftersigmoid	no	adam	lcwa		83109888	0	161195.41881990433	13.773754119873047	0.43519151846785226
random	wn18rr	True	complex	bceaftersigmoid	no	adam	owa	basic	83109888	0	1776.3639132976532	9.444542646408081	0.40817373461012313
random	wn18rr	True	complex	crossentropy	no	adam	lcwa		83109888	0	119791.6528494358	7.144022464752197	0.11542407660738714
random	wn18rr	True	complex	marginranking	no	adam	owa	basic	83109888	0	1284.0711333751678	9.432027101516724	0.41398768809849523
random	wn18rr	True	complex	nssa	no	adam	owa	basic	20777472	0	1070.3574817180634	4.355035781860352	0.414671682626539
random	wn18rr	True	complex	softplus	no	adam	lcwa		41554944	0	45547.76989746094	8.340510845184326	0.36679206566347466
random	wn18rr	True	complex	softplus	no	adam	owa	basic	20777472	0	1036.2850549221039	4.406021356582642	0.41911764705882354
random	wn18rr	True	conve	bceaftersigmoid	no	adam	owa	basic	49462564	0	4348.207959890366	1.6349608898162842	0.1308139534883721
random	wn18rr	True	conve	marginranking	no	adam	owa	basic	10982788	0	3232.6339871883392	1.6054136753082275	0.0006839945280437756
random	wn18rr	True	conve	nssa	no	adam	owa	basic	56774740	0	2415.0221581459045	1.6438629627227783	0.4021887824897401
random	wn18rr	True	conve	softplus	no	adam	owa	basic	23350852	0	4937.942743062973	1.615666389465332	0.3543091655266758
random	wn18rr	True	convkb	bceaftersigmoid	no	adam	owa	basic	10393092	0	4294.80572104454	20.217087507247925	0.40834473324213405
random	wn18rr	True	convkb	marginranking	no	adam	owa	basic	20811268	0	17729.423419237137	102.83958983421326	0.41261969904240764
random	wn18rr	True	convkb	nssa	no	adam	owa	basic	20785924	0	7088.26593375206	35.227330684661865	0.44596443228454175
random	wn18rr	True	convkb	softplus	no	adam	owa	basic	5196676	0	5009.057763338089	11.920879125595093	0.4155266757865937
random	wn18rr	True	distmult	bceaftersigmoid	no	adam	lcwa		41554944	0	35789.35174679756	6.768314599990845	0.46084131326949385
random	wn18rr	True	distmult	bceaftersigmoid	no	adam	owa	basic	20777472	0	649.343752861023	5.391886949539185	0.49264705882352944
random	wn18rr	True	distmult	crossentropy	no	adam	lcwa		41554944	0	10979.768446445465	6.757277727127075	0.5270177838577291
random	wn18rr	True	distmult	marginranking	no	adam	owa	basic	20777472	0	946.9487042427063	5.406240224838257	0.45536935704514364
random	wn18rr	True	distmult	nssa	no	adam	owa	basic	41554944	0	1346.7462809085846	7.831303834915161	0.48546511627906974
random	wn18rr	True	distmult	softplus	no	adam	lcwa		41554944	0	19313.829110383987	6.824556827545166	0.43826949384404923
random	wn18rr	True	distmult	softplus	no	adam	owa	basic	10388736	0	739.2725629806519	3.364354372024536	0.4509233926128591
random	wn18rr	True	ermlp	bceaftersigmoid	no	adam	lcwa		10438404	0	9181.365422725677	1.8240714073181152	0.426812585499316
random	wn18rr	True	ermlp	bceaftersigmoid	no	adam	lcwa		10438404	0	12888.931221723557	1.8741624355316162	0.42903556771545825
random	wn18rr	True	ermlp	bceaftersigmoid	no	adam	owa	basic	20975108	0	2499.707379102707	3.529583215713501	0.4784541723666211
random	wn18rr	True	ermlp	crossentropy	no	adam	lcwa		20975108	0	13187.475855588913	3.8654446601867676	0.463406292749658
random	wn18rr	True	ermlp	marginranking	no	adam	owa	basic	10438404	0	5670.156658411026	5.128063440322876	0.4198016415868673
random	wn18rr	True	ermlp	nssa	no	adam	owa	basic	20975108	0	3514.424890756607	3.5387349128723145	0.46562927496580025
random	wn18rr	True	ermlp	softplus	no	adam	lcwa		20975108	0	22034.196075201035	3.938267707824707	0.411593707250342
random	wn18rr	True	ermlp	softplus	no	adam	lcwa		42343428	0	74651.1580657959	11.307232141494751	0.41484268125854995
random	wn18rr	True	ermlp	softplus	no	adam	owa	basic	10438404	0	6942.2225930690765	5.115257740020752	0.47571819425444595
random	wn18rr	True	hole	bceaftersigmoid	no	adam	lcwa		41554944	0	68268.73850893974	9.691520929336548	0.4439124487004104
random	wn18rr	True	hole	bceaftersigmoid	no	adam	owa	basic	20777472	0	9042.023270606995	6.186040639877319	0.4687072503419973
random	wn18rr	True	hole	crossentropy	no	adam	lcwa		41554944	0	66849.9376218319	9.581757068634033	0.3072845417236662
random	wn18rr	True	hole	marginranking	no	adam	owa	basic	10388736	0	1978.5265431404114	3.40065598487854	0.39295485636114913
random	wn18rr	True	hole	nssa	no	adam	owa	basic	10388736	0	4849.12554192543	3.4070897102355957	0.42971956224350205
random	wn18rr	True	hole	softplus	no	adam	lcwa		10388736	0	17382.49838399887	3.3202669620513916	0.3344733242134063
random	wn18rr	True	hole	softplus	no	adam	owa	basic	20777472	0	2422.7016365528107	6.2932469844818115	0.45229138166894667
random	wn18rr	True	kg2e	bceaftersigmoid	no	adam	lcwa		83109888	0	51250.537747859955	6.644284963607788	0.0005129958960328317
random	wn18rr	True	kg2e	bceaftersigmoid	no	adam	owa	basic	20777472	0	3355.06991815567	2.332061290740967	0.0003419972640218878
random	wn18rr	True	kg2e	crossentropy	no	adam	lcwa		83109888	0	101370.79791593552	6.622895956039429	0.48187414500683995
random	wn18rr	True	kg2e	marginranking	no	adam	owa	basic	20777472	0	3213.68110871315	2.3301937580108643	0.426812585499316
random	wn18rr	True	kg2e	nssa	no	adam	owa	basic	83109888	0	4972.490133523941	6.630170583724976	0.4379274965800274
random	wn18rr	True	kg2e	softplus	no	adam	lcwa		41554944	0	51483.03191494942	3.73740291595459	0.5047879616963065
random	wn18rr	True	kg2e	softplus	no	adam	owa	basic	83109888	0	3531.9468851089478	6.637835264205933	0.4575923392612859
random	wn18rr	True	ntn	bceaftersigmoid	no	adam	owa	basic	11870656	0	7909.991655349731	12.57708215713501	0.22640218878248974
random	wn18rr	True	ntn	crossentropy	no	adam	lcwa		26624192	0	142279.5729534626	15.519769191741943	0.0
random	wn18rr	True	ntn	marginranking	no	adam	owa	basic	11870656	0	8165.23260140419	12.397720098495483	0.2539329685362517
random	wn18rr	True	ntn	softplus	no	adam	owa	basic	64782016	0	10411.328223466873	22.3493914604187	0.0001709986320109439
random	wn18rr	True	proje	bceaftersigmoid	no	adam	lcwa		10389508	0	10525.616065263748	4.175436735153198	0.44134746922024626
random	wn18rr	True	proje	bceaftersigmoid	no	adam	owa	basic	41558020	0	2779.784399032593	4.048965930938721	0.4278385772913817
random	wn18rr	True	proje	crossentropy	no	adam	lcwa		41558020	0	16813.456963300705	5.4086012840271	0.5145348837209303
random	wn18rr	True	proje	marginranking	no	adam	owa	basic	20779012	0	1663.7322118282318	3.9981191158294678	0.42270861833105333
random	wn18rr	True	proje	nssa	no	adam	owa	basic	41558020	0	1807.4249897003174	4.044034242630005	0.43399452804377564
random	wn18rr	True	proje	softplus	no	adam	lcwa		41558020	0	16887.49356484413	3.800848960876465	0.42493160054719564
random	wn18rr	True	proje	softplus	no	adam	owa	basic	20779012	0	1886.844882965088	4.007838487625122	0.4155266757865937
random	wn18rr	True	rescal	bceaftersigmoid	no	adam	lcwa		10743552	0	8899.181969881058	5.152447938919067	0.35653214774281805
random	wn18rr	True	rescal	bceaftersigmoid	no	adam	owa	basic	10743552	0	1925.9316067695618	4.301843643188477	0.3965458276333789
random	wn18rr	True	rescal	crossentropy	no	adam	lcwa		47299584	0	53029.781831264496	10.719754695892334	0.5287277701778386
random	wn18rr	True	rescal	marginranking	no	adam	owa	basic	10743552	0	3391.3522539138794	5.303033113479614	0.37670998632010944
random	wn18rr	True	rescal	nssa	no	adam	owa	basic	22208000	0	8180.247626781464	5.510395526885986	0.4158686730506156
random	wn18rr	True	rescal	softplus	no	adam	lcwa		10743552	0	7717.245658159256	5.201406717300415	0.4049247606019152
random	wn18rr	True	rescal	softplus	no	adam	owa	basic	10743552	0	1229.4504399299622	4.315747261047363	0.4228796169630643
random	wn18rr	True	rotate	bceaftersigmoid	no	adam	lcwa		20777472	0	18070.137722492218	5.851069450378418	0.5928522571819426
random	wn18rr	True	rotate	bceaftersigmoid	no	adam	owa	basic	20777472	0	844.0150671005249	4.480025768280029	0.48649110807113544
random	wn18rr	True	rotate	crossentropy	no	adam	lcwa		83109888	0	73012.10262155533	2.7889933586120605	0.5459986320109439
